,foxWolframR1,foxWolframR2,foxWolframR3,foxWolframR4,harmonicMomentThrust0,harmonicMomentThrust1,harmonicMomentThrust2,harmonicMomentThrust3,harmonicMomentThrust4,cleoConeThrust0,cleoConeThrust1,cleoConeThrust2,cleoConeThrust3,cleoConeThrust4,cleoConeThrust5,cleoConeThrust6,cleoConeThrust7,cleoConeThrust8,sphericity,aplanarity,thrust,thrustAxisCosTheta,sample,label,isBB
172,0.0027716592885553837,0.5127819776535034,0.008955974131822586,0.1665356457233429,1.0647441148757935,-0.0485394150018692,0.7613539099693298,0.034060604870319366,0.4068818688392639,0.3834685981273651,4.314312934875488,4.205165386199951,1.2061643600463867,0.49491631984710693,0.31502193212509155,0.0,0.18949659168720245,0.15597650408744812,0.1834891363978386,0.0673504751175642,0.8865727782249451,0.2606194152347496,ccbar,ccbar,0
561,0.013547654263675213,0.14688590168952942,0.025204993784427643,0.07907012104988098,0.9062915444374084,0.05551036819815636,0.3187161087989807,-0.08783777058124542,-0.02026331052184105,0.0,1.9612447023391724,0.9463420510292053,1.4353986978530884,2.4712038040161133,1.0826495885849,1.409779667854309,0.1946786493062973,0.08686720579862595,0.5620679408311844,0.1640777327120304,0.7271134853363037,-0.5287251973415918,charged,bbbar,1
30,0.006243946496397257,0.11799745261669159,0.09010888636112213,0.06213488429784775,0.9174849987030029,-0.05033718794584274,0.2531670928001404,-0.11356023699045181,0.08284611999988556,1.6205114126205444,0.0,1.1090809106826782,1.8296889066696167,1.792470932006836,0.1604267954826355,1.2785656452178955,0.920484185218811,0.9953564405441284,0.5138834416866302,0.10083235055208206,0.6620270013809204,0.08321836953681297,ccbar,ccbar,0
22,0.02671218290925026,0.4783659279346466,0.10768228024244308,0.15681365132331848,0.812410295009613,0.10433756560087204,0.556848406791687,0.026827428489923477,0.285599946975708,2.9514896869659424,1.412229061126709,1.162889003753662,1.4232996702194214,1.1256873607635498,0.06120689958333969,0.45814019441604614,0.0,0.0,0.17233974114060402,0.04107460007071495,0.8771152496337891,0.07776927087998005,uubar,qqbar,0
58,0.022631827741861343,0.2963433563709259,0.07548033446073532,0.16211503744125366,0.8866211175918579,0.06537219882011414,0.44158878922462463,0.18177956342697144,0.26641833782196045,2.6448776721954346,1.1999868154525757,1.1513493061065674,1.3668944835662842,0.793700098991394,1.042971134185791,0.0,0.35635247826576233,0.8239271640777588,0.2253209799528122,0.03421838767826557,0.7675351500511169,0.10104477531898198,ccbar,ccbar,0
100,0.001740859355777502,0.18036358058452606,0.033844735473394394,0.11292368173599243,1.0529851913452148,-0.029598593711853027,0.4249894618988037,0.04882534593343735,0.19275113940238953,2.1064112186431885,0.28163498640060425,3.508962869644165,0.8032910227775574,0.3239213228225708,1.6123206615447998,1.40827476978302,0.07188067585229874,1.0234203338623047,0.29895273596048355,0.08801749907433987,0.7247397303581238,0.25617661295072974,uubar,qqbar,0
1856,0.017856085672974586,0.18198606371879578,0.0259544774889946,0.04405945912003517,0.9505844116210938,-0.10098337382078171,0.3623817265033722,0.03238582983613014,0.019255410879850388,0.27166548371315,1.751348614692688,1.8354647159576416,1.7907936573028564,1.9071810245513916,0.6326867938041687,1.2276921272277832,0.4625181257724762,0.17741243541240692,0.4920779764652252,0.08345243521034718,0.7311779856681824,-0.3836125836755042,mixed,bbbar,1
1186,0.002131400164216757,0.1791098266839981,0.04718540608882904,0.07550755143165588,0.8288444876670837,-0.022573722526431084,0.31954479217529297,0.1001598909497261,0.038649048656225204,0.700513482093811,1.67583167552948,0.6037687659263611,1.1180182695388794,2.989379405975342,0.0,0.8285711407661438,0.5446228384971619,0.30810242891311646,0.518294021487236,0.10141846910119057,0.7340823411941528,0.1365854339665915,charged,bbbar,1
115,0.02474859543144703,0.11226668208837509,0.032492734491825104,0.08886690437793732,0.8808151483535767,-0.10552199184894562,0.2725076973438263,0.1356431543827057,0.1451481729745865,1.274105191230774,1.309393048286438,0.8858337998390198,0.060702644288539886,2.296483039855957,0.5209094285964966,1.102173924446106,0.7821460962295532,1.0868879556655884,0.4117228835821152,0.18151330947875977,0.6721594333648682,0.3793469094477703,uubar,qqbar,0
203,0.011809127405285835,0.2684049904346466,0.03808517009019852,0.13611534237861633,0.8651618361473083,-0.08071710169315338,0.44551634788513184,0.10593178868293762,0.2744657099246979,3.10762619972229,0.6723284721374512,1.0928716659545898,1.3904489278793335,0.8428828716278076,0.42926084995269775,0.5895727872848511,1.0280381441116333,0.0,0.19118399173021317,0.06018003635108471,0.7837281227111816,0.22597647332313966,ccbar,ccbar,0
119,0.005296459887176752,0.30032387375831604,0.043824102729558945,0.07225918769836426,0.8841520547866821,-0.031081534922122955,0.48120245337486267,0.07168403267860413,0.17594730854034424,1.1756460666656494,1.8689988851547241,1.2289204597473145,2.7485666275024414,1.039358377456665,0.15558262169361115,0.42556458711624146,0.3774510324001312,0.3338495194911957,0.30382561683654785,0.13562890514731407,0.8049920201301575,0.08139439963806161,ddbar,qqbar,0
17,0.013268424198031425,0.20631518959999084,0.04420160502195358,0.18004706501960754,1.1391818523406982,0.029504356905817986,0.49397459626197815,-0.12843643128871918,0.3133850693702698,2.216874599456787,1.5838623046875,2.090705394744873,2.2633895874023438,0.1372172236442566,0.37253692746162415,0.9600260853767395,1.250792145729065,1.1766362190246582,0.4282296895980835,0.09785090759396553,0.7313133478164673,0.25201944231883006,ccbar,ccbar,0
205,0.02121046930551529,0.18835747241973877,0.02226550690829754,0.21644635498523712,0.8707493543624878,0.11434509605169296,0.34948474168777466,-0.012894409708678722,0.18055985867977142,1.2866343259811401,1.6278849840164185,2.0190958976745605,0.23346440494060516,0.7461262345314026,1.2369489669799805,0.7140560746192932,0.5698355436325073,0.7780965566635132,0.4453139305114746,0.10846170410513878,0.7256044149398804,0.7630324943236682,ccbar,ccbar,0
91,0.02523382008075714,0.23154325783252716,0.06244742125272751,0.1472828984260559,0.7542471289634705,-0.11342187225818634,0.3473169803619385,-0.007953552529215813,0.17093630135059357,0.0,3.714456796646118,0.06785984337329865,1.3969355821609497,0.7482371926307678,0.18253330886363983,1.0589866638183594,0.39915093779563904,0.41144081950187683,0.21642715483903885,0.09882277250289917,0.7570003867149353,0.8273889289943979,ddbar,qqbar,0
1912,0.054370805621147156,0.07209623605012894,0.15748631954193115,0.12973299622535706,0.6260021328926086,-0.10238590091466904,0.16587533056735992,0.017277060076594353,-0.0705668181180954,0.0,0.0,1.926963448524475,0.0,2.6279053688049316,1.0551655292510986,0.4054030776023865,0.3410143256187439,0.266373872756958,0.5988830029964447,0.2431825026869774,0.681381106376648,0.692608633134288,mixed,bbbar,1
257,0.007688779383897781,0.5606546998023987,0.026294799521565437,0.5041588544845581,0.8274333477020264,-0.06035710126161575,0.618132472038269,-0.037833698093891144,0.5683090686798096,3.104440450668335,3.9538187980651855,0.28511032462120056,0.07407288998365402,0.08672907948493958,0.0,0.758085310459137,0.13231612741947174,0.35930609703063965,0.08763342350721359,0.028071239590644836,0.8781772255897522,0.28075514568411924,uubar,qqbar,0
85,0.0018372683553025126,0.2023317813873291,0.03372751921415329,0.0982014536857605,0.9746479988098145,0.03410888463258743,0.41221746802330017,0.14281493425369263,0.06533190608024597,0.0,1.592065453529358,2.547961950302124,3.2159836292266846,0.5823624730110168,0.7190898060798645,0.40394073724746704,0.8812575936317444,0.3686833679676056,0.3861173093318939,0.06355469115078449,0.7449014782905579,0.40612550888285776,ccbar,ccbar,0
220,0.010072545148432255,0.3073432743549347,0.009540501981973648,0.15846483409404755,1.1504591703414917,-0.11384820193052292,0.6190797686576843,-0.06806589663028717,0.3555418848991394,0.7812361121177673,4.8302836418151855,2.3290185928344727,0.4159536361694336,0.8604194521903992,0.9250552654266357,0.952964186668396,0.7855968475341797,0.2908218204975128,0.31549519300460815,0.10381097719073296,0.7947060465812683,0.23639039758531558,ccbar,ccbar,0
76,0.08438082039356232,0.509194552898407,0.09018025547266006,0.3080073595046997,0.7523398995399475,-0.17616885900497437,0.5336414575576782,-0.1670038253068924,0.3778473138809204,2.1953907012939453,2.2588114738464355,1.5793862342834473,0.7088099718093872,0.09347407519817352,0.04435895010828972,0.9677644968032837,0.11142782121896744,0.0,0.1650945246219635,0.04101072158664465,0.8781073689460754,0.602482213474408,ccbar,ccbar,0
1878,0.028618501499295235,0.13582612574100494,0.03415745869278908,0.12326685339212418,0.854936957359314,-0.11441592127084732,0.2916244864463806,-0.06857751309871674,0.09120296686887741,0.8732688426971436,0.7292584180831909,1.812799334526062,1.2699024677276611,1.6894961595535278,0.7369176149368286,0.0693175345659256,1.155037522315979,0.7088572978973389,0.4701193571090698,0.12814978882670403,0.691591203212738,0.6083368121342376,charged,bbbar,1
261,0.01736576110124588,0.181247740983963,0.05039825662970543,0.1365484893321991,0.7176964282989502,0.07754871249198914,0.2894626557826996,0.11360044777393341,0.01907956786453724,0.0,1.4166464805603027,2.3115389347076416,0.3814193904399872,1.3408008813858032,1.1924411058425903,0.796085774898529,0.15397806465625763,0.0,0.42167995870113373,0.10789893195033073,0.750137448310852,0.752505992362874,ccbar,ccbar,0
159,0.0017179610440507531,0.3368305563926697,0.03214683383703232,0.1120535284280777,0.9542967677116394,-0.035796429961919785,0.5440108180046082,0.015558368526399136,0.21908524632453918,0.10142845660448074,2.764991283416748,2.196276903152466,3.0953493118286133,0.4509434103965759,0.14056935906410217,1.0208752155303955,0.14843253791332245,0.1771714836359024,0.3042861521244049,0.0957641489803791,0.819007158279419,0.5367835459011883,uubar,qqbar,0
95,0.012680933810770512,0.4220743775367737,0.023346317932009697,0.19596637785434723,0.8886146545410156,-0.040601443499326706,0.5701967477798462,0.012656827457249165,0.2984495460987091,0.07803023606538773,5.1014404296875,1.1935957670211792,0.4791637063026428,1.8417001962661743,0.07559005171060562,0.16991788148880005,0.09916508942842484,0.36254608631134033,0.19488488137722015,0.06884792447090149,0.8490049242973328,-0.22610523515071237,ccbar,ccbar,0
1239,0.00734073156490922,0.20912519097328186,0.0187617726624012,0.18512438237667084,0.9102793335914612,-0.02631347067654133,0.39378809928894043,-0.005423291586339474,0.2988312542438507,2.1436455249786377,2.546182155609131,0.18445751070976257,0.06752904504537582,1.558976411819458,0.4611053466796875,1.6746487617492676,0.9117461442947388,0.08206202834844589,0.23464666306972504,0.05636181682348251,0.7357736825942993,-0.18049001536284115,charged,bbbar,1
243,0.007476950995624065,0.35552695393562317,0.10234484821557999,0.13543570041656494,1.0839333534240723,0.09035427868366241,0.6404399871826172,0.3288348317146301,0.33693552017211914,4.709828853607178,0.0,1.8831114768981934,1.3624567985534668,1.7556231021881104,0.549801230430603,0.6269250512123108,0.3368666470050812,0.24292273819446564,0.18214039877057076,0.06335613504052162,0.8274460434913635,0.6149910662341695,uubar,qqbar,0
209,0.0936695858836174,0.24774961173534393,0.02895429916679859,0.11211486905813217,0.8000501394271851,0.22494356334209442,0.3931969702243805,0.10794591903686523,0.20144997537136078,1.786851406097412,0.41798609495162964,1.4388948678970337,2.194180488586426,0.7446001768112183,0.45129498839378357,0.2564048767089844,0.7851405739784241,0.38882309198379517,0.24637234210968018,0.07323872298002243,0.7681019306182861,-0.4239086073747166,uubar,qqbar,0
1038,0.012386292219161987,0.050160765647888184,0.023415163159370422,0.09994474053382874,0.848808228969574,0.06338682025671005,0.0813153088092804,-0.04146129637956619,-0.1880457103252411,0.0,0.2686668336391449,0.33390048146247864,1.741798996925354,0.9428064227104187,3.909200668334961,0.8489663004875183,0.6750746369361877,0.2596013844013214,0.7455244660377502,0.2031448557972908,0.6004554629325867,0.06643273537271595,mixed,bbbar,1
840,0.0035537355579435825,0.22171713411808014,0.10786018520593643,0.06632206588983536,0.7356744408607483,0.02202894538640976,0.33561673760414124,0.09899096935987473,0.05730508267879486,0.0,0.6831050515174866,3.2347114086151123,1.4661096334457397,1.1864888668060303,0.0,0.19335421919822693,0.7233685255050659,0.2959727942943573,0.38682711124420166,0.1676042452454567,0.7663745284080505,0.6495679051448465,mixed,bbbar,1
223,0.005140320397913456,0.3513423502445221,0.02132539451122284,0.2514239549636841,0.8930279612541199,0.05187474563717842,0.5242372155189514,0.09196259826421738,0.41260772943496704,1.8104422092437744,2.522658109664917,2.3965468406677246,0.15635773539543152,0.5430535078048706,0.4048515260219574,0.0,1.2582892179489136,0.35564184188842773,0.2451007291674614,0.09473583474755287,0.8038120865821838,0.34990708004876075,uubar,qqbar,0
2153,0.04793069511651993,0.16136689484119415,0.1181039810180664,0.09849660098552704,0.7421489357948303,0.12702815234661102,0.2432086169719696,0.13159896433353424,0.06514173001050949,1.239463210105896,0.2297472208738327,1.209093689918518,1.565481185913086,0.362280011177063,1.6127516031265259,0.36085987091064453,0.6677573919296265,0.604173481464386,0.48975732922554016,0.0637393444776535,0.6952949166297913,0.7353634693757453,charged,bbbar,1
0,0.03041338361799717,0.4802111089229584,0.022234171628952026,0.284760057926178,0.8394639492034912,0.1246313750743866,0.5792665481567383,0.012795125134289265,0.43034952878952026,2.493462324142456,2.0627593994140625,2.6161327362060547,0.0,0.0,0.9076786637306213,0.5008426308631897,0.15348917245864868,0.14679297804832458,0.1634141430258751,0.04204669129103422,0.8641337752342224,0.16220100397057213,ccbar,ccbar,0
34,0.019301841035485268,0.3242396414279938,0.02222508192062378,0.11204680800437927,0.8207303285598755,-0.0976356789469719,0.4620331823825836,0.026621568948030472,0.25389572978019714,0.4418087601661682,2.987377166748047,1.625910997390747,1.1973978281021118,0.9184566140174866,0.11108893156051636,0.33025696873664856,1.018458366394043,0.05220822989940643,0.26244983822107315,0.07651318050920963,0.8071953654289246,-0.02819888451442922,ccbar,ccbar,0
1682,0.0025512485299259424,0.3080776035785675,0.18506422638893127,0.11470264941453934,0.7737124562263489,0.011494725942611694,0.4216984808444977,0.23613132536411285,0.14533057808876038,0.0,2.9672601222991943,0.40421921014785767,2.6387925148010254,1.3008495569229126,0.35670390725135803,0.0,0.1415930539369583,0.3761175572872162,0.2963319271802902,0.04862970672547817,0.804990291595459,0.343462015644164,charged,bbbar,1
170,0.04929713159799576,0.19170169532299042,0.04368647560477257,0.07316521555185318,0.8213387727737427,-0.10306111723184586,0.34857743978500366,-0.08469345420598984,0.16910728812217712,0.2136688232421875,2.078731060028076,1.981076717376709,1.2500343322753906,0.6408559083938599,0.2572144567966461,1.1949893236160278,0.9048827886581421,0.16794776916503906,0.34117256104946136,0.10290959849953651,0.7380707859992981,0.6554219382631392,mixed,bbbar,1
157,0.01951371505856514,0.2559289038181305,0.0560525543987751,0.12846092879772186,0.8892351984977722,0.10961536318063736,0.44190657138824463,0.02837231010198593,0.18178361654281616,0.0,2.114596366882324,3.486424684524536,0.5393007397651672,0.5821547508239746,0.7818379998207092,1.5443627834320068,0.13056330382823944,0.22847428917884827,0.3622744381427765,0.15368544682860374,0.7824997901916504,-0.49727311406508456,ssbar,qqbar,0
125,0.0077599151991307735,0.1861160844564438,0.026468515396118164,0.1505022495985031,1.0008119344711304,-0.06069761887192726,0.3401641845703125,-0.03518036752939224,0.07667752355337143,0.5590823292732239,1.1967310905456543,2.5201351642608643,2.076340436935425,0.4479045867919922,0.3882211148738861,2.3366143703460693,0.7636867761611938,0.29943209886550903,0.5409456789493561,0.08522082678973675,0.7040551900863647,-0.2961628046959522,uubar,qqbar,0
1365,0.07830668985843658,0.14041070640087128,0.04944365471601486,0.15281736850738525,0.7885773777961731,-0.07363783568143845,0.28035005927085876,-0.07338186353445053,0.1551923304796219,0.0,2.965772867202759,0.7274113893508911,0.30286043882369995,1.7286605834960938,0.46296003460884094,0.1983858048915863,1.6387038230895996,0.31804540753364563,0.528905600309372,0.1800239346921444,0.7000426650047302,0.6411399476689605,charged,bbbar,1
514,0.00775920832529664,0.17715059220790863,0.015567798167467117,0.1365172415971756,0.959018349647522,0.01632106676697731,0.37056460976600647,-0.003392932703718543,0.104676753282547,0.0,1.71610426902771,2.8921616077423096,1.8118720054626465,0.5305114388465881,1.4819719791412354,0.20763951539993286,1.238671898841858,0.26705726981163025,0.30963320285081863,0.04040079843252897,0.7245900630950928,0.32744764065855053,mixed,bbbar,1
106,0.0713140144944191,0.08626627922058105,0.05935995653271675,0.04274386167526245,0.8205799460411072,-0.20260760188102722,0.12053511291742325,-0.10625111311674118,-0.0447223037481308,0.09091957658529282,0.6972007155418396,0.9333771467208862,1.3290468454360962,0.47097647190093994,2.5703132152557373,0.37544703483581543,2.1471219062805176,0.06697028875350952,0.7005265653133392,0.13734737411141396,0.6061083674430847,0.14252159014379162,mixed,bbbar,1
2045,0.0055177174508571625,0.01740521751344204,0.06767391413450241,0.11375083774328232,0.8683478236198425,-0.008401869796216488,0.10386308282613754,-0.036368995904922485,-0.20750859379768372,0.0,0.0,0.5030205845832825,0.8278979063034058,4.338985919952393,1.2162524461746216,1.529877781867981,0.7707011699676514,0.0,0.8526148796081543,0.378668412566185,0.6176667809486389,-0.23276737459029787,charged,bbbar,1
11,0.004812967032194138,0.40731772780418396,0.02049972489476204,0.16019609570503235,0.9921034574508667,0.040404174476861954,0.6227118968963623,0.06667120009660721,0.375247597694397,2.4266090393066406,2.672102928161621,1.5361764430999756,2.319934844970703,0.1958106905221939,0.2306067794561386,0.11900599300861359,0.2177831381559372,0.7779855132102966,0.26622509211301804,0.044768812134861946,0.83201664686203,0.5360576142212625,ccbar,ccbar,0
